email,commission,points,registerpoints,signinpoints,twitter_x_id_points,discordid_points,telegramid_points,bonus_points,epoch01,totalPoints
bull588@tourzy.us,0,5707,6,7,5000,5000,5000,0,0,20720
bull677@tourzy.us,0,6160,6,6,5000,5000,5000,0,0,21172
bull627@tourzy.us,0,6088,6,6,5000,5000,5000,0,0,21100
bull558@tourzy.us,0,5948,6,7,5000,5000,5000,0,0,20961
bull483@tourzy.us,0,7097,6,6,5000,5000,5000,0,0,22109
bull659@tourzy.us,0,6094,6,6,5000,5000,5000,0,0,21106
bull629@tourzy.us,0,6050,6,6,5000,5000,5000,0,0,21062
bull506@tourzy.us,0,3514,6,6,5000,5000,5000,0,0,18526
bull484@tourzy.us,0,7249,6,6,5000,5000,5000,0,0,22261
bull552@tourzy.us,0,6040,6,6,5000,5000,5000,0,0,21052
bull489@tourzy.us,0,6999,6,6,5000,5000,5000,0,0,22011
bull590@tourzy.us,0,5630,6,7,5000,5000,5000,0,0,20643
bull592@tourzy.us,0,5664,6,7,5000,5000,5000,0,0,20677
bull579@tourzy.us,0,6003,6,6,5000,5000,5000,0,0,21015
bull622@tourzy.us,0,6155,6,7,5000,5000,5000,0,0,21168
bull546@tourzy.us,0,5905,6,6,5000,5000,5000,0,0,20917
bull697@tourzy.us,0,6189,6,6,5000,5000,5000,0,0,21201
bull613@tourzy.us,0,5365,6,7,5000,5000,5000,0,0,20378
bull519@tourzy.us,0,5942,6,6,5000,5000,5000,0,0,20954
bull700@tourzy.us,0,6133,6,6,5000,5000,5000,0,0,21145
bull398@veer.vn,0,0,0,0,0,0,0,0,0,0
bull89@veer.vn,0,0,0,0,0,0,0,0,0,0
bull213@veer.vn,0,0,0,0,0,0,0,0,0,0
dawn11@nodeverse.ai,0,0,0,0,0,0,0,0,0,0
bull378@veer.vn,0,0,0,0,0,0,0,0,0,0
bull20@veer.vn,0,0,0,0,0,0,0,0,0,0
bull59@veer.vn,0,0,0,0,0,0,0,0,0,0
dawn115@nodeverse.ai,0,0,0,0,0,0,0,0,0,0
dawn145@nodeverse.ai,0,0,0,0,0,0,0,0,0,0
bull369@veer.vn,0,0,0,0,0,0,0,0,0,0
bull130@veer.vn,0,0,0,0,0,0,0,0,0,0
bull120@veer.vn,0,0,0,0,0,0,0,0,0,0
dawn128@nodeverse.ai,0,0,0,0,0,0,0,0,0,0
dawn129@nodeverse.ai,0,0,0,0,0,0,0,0,0,0
dawn131@nodeverse.ai,0,17059,6,7,5000,5000,5000,0,0,32072
dawn119@nodeverse.ai,0,33044.5,6,9,5000,5000,5000,0,0,48059.5
bull60@veer.vn,0,2550,6,4,5000,5000,5000,0,0,17560
bull55@veer.vn,0,2601,6,4,5000,5000,5000,0,0,17611
bull1@veer.vn,0,2614,6,4,5000,5000,5000,0,0,17624
bull253@veer.vn,0,2668,6,4,5000,5000,5000,0,0,17678
bull372@veer.vn,0,6253,6,4,5000,5000,5000,0,0,21263
bull74@veer.vn,0,2529,6,4,5000,5000,5000,0,0,17539
dawn155@nodeverse.ai,0,18947.5,6,7,5000,5000,5000,0,0,33960.5
bull145@veer.vn,0,7175,6,4,5000,5000,5000,0,0,22185
bull290@veer.vn,0,2750,6,4,5000,5000,5000,0,0,17760
bull93@veer.vn,0,2480,6,4,5000,5000,5000,0,0,17490
dawn6@nodeverse.ai,0,43878.83333334219,6,12,5000,5000,5000,0,0,58896.83333334219
bull278@veer.vn,0,2680,6,4,5000,5000,5000,0,0,17690
bull144@veer.vn,0,1643,6,3,5000,5000,5000,0,0,16652
bull295@veer.vn,0,2819,6,4,5000,5000,5000,0,0,17829
dawn31@nodeverse.ai,0,56517.666666675505,6,12,5000,5000,5000,0,0,71535.6666666755
bull31@veer.vn,0,2601,6,4,5000,5000,5000,0,0,17611
bull383@veer.vn,0,4,6,3,5000,5000,5000,0,0,15013
bull98@veer.vn,0,2557,6,4,5000,5000,5000,0,0,17567
bull30@veer.vn,0,2566,6,4,5000,5000,5000,0,0,17576
bull333@veer.vn,0,5076,6,3,5000,5000,5000,0,0,20085
dawn59@nodeverse.ai,0,73084.50000000857,6,13,5000,5000,5000,0,0,88103.50000000857
bull95@veer.vn,0,2516,6,4,5000,5000,5000,0,0,17526
bull325@veer.vn,0,11108,6,4,5000,5000,5000,0,0,26118
dawn8@nodeverse.ai,0,43425.33333334224,6,11,5000,5000,5000,0,0,58442.33333334224
bull35@veer.vn,0,2520,6,4,5000,5000,5000,0,0,17530
bull78@veer.vn,0,2561,6,4,5000,5000,5000,0,0,17571
bull143@veer.vn,0,7102,6,4,5000,5000,5000,0,0,22112
dawn56@nodeverse.ai,0,46412.00000000878,6,11,0,0,5000,0,0,51429.00000000878
dawn64@nodeverse.ai,0,60942.5000000082,6,12,5000,5000,5000,0,0,75960.50000000821
bull165@veer.vn,0,1712,6,3,5000,5000,5000,0,0,16721
bull294@veer.vn,0,2685,6,4,5000,5000,5000,0,0,17695
dawn127@nodeverse.ai,0,24863,6,9,5000,5000,5000,0,0,39878
dawn144@nodeverse.ai,0,33115.5,6,9,5000,5000,5000,0,0,48130.5
bull404@veer.vn,0,1122,6,5,0,0,0,0,0,1133
bull287@veer.vn,0,2823,6,4,5000,5000,5000,0,0,17833
bull289@veer.vn,0,2663,6,4,5000,5000,5000,0,0,17673
bull268@veer.vn,0,2771,6,4,5000,5000,5000,0,0,17781
bull6@veer.vn,0,2578,6,4,5000,5000,5000,0,0,17588
dawn136@nodeverse.ai,0,24457,6,8,5000,5000,5000,0,0,39471
bull397@veer.vn,0,6339,6,4,5000,5000,5000,0,0,21349
mesh71@nodeverse.ai,0,31645,6,10,5000,5000,5000,0,0,46661
bull379@veer.vn,0,6308,6,4,5000,5000,5000,0,0,21318
dawn5@nodeverse.ai,0,56436.500000008906,6,12,5000,5000,5000,0,0,71454.5000000089
bull83@veer.vn,0,2602,6,4,5000,5000,5000,0,0,17612
dawn124@nodeverse.ai,0,19437,6,8,5000,5000,5000,0,0,34451
bull141@veer.vn,0,7067,6,4,5000,5000,5000,0,0,22077
bull58@veer.vn,0,2528,6,4,5000,5000,5000,0,0,17538
bull33@veer.vn,0,2543,6,4,5000,5000,5000,0,0,17553
bull362@veer.vn,0,0,6,3,5000,5000,5000,0,0,15009
bull202@veer.vn,0,2818,6,4,5000,5000,5000,0,0,17828
dawn148@nodeverse.ai,0,17748,6,7,5000,5000,5000,0,0,32761
bull380@veer.vn,0,0,6,3,5000,5000,5000,0,0,15009
dawn65@nodeverse.ai,0,33739.33333334142,6,10,0,0,5000,0,0,38755.33333334142
dawn63@nodeverse.ai,0,59747.16666667512,6,12,5000,5000,5000,0,0,74765.16666667513
dawn147@nodeverse.ai,0,18119.5,6,7,5000,5000,5000,0,0,33132.5
bull57@veer.vn,0,2573,6,4,5000,5000,5000,0,0,17583
dawn103@nodeverse.ai,0,60342.5,6,12,5000,5000,5000,0,0,75360.5
bull148@veer.vn,0,7062,6,4,5000,5000,5000,0,0,22072
bull123@veer.vn,0,1710,6,3,5000,5000,5000,0,0,16719
bull9@veer.vn,0,2500,6,4,5000,5000,5000,0,0,17510
bull63@veer.vn,0,1811,6,4,5000,5000,5000,0,0,16821
bull142@veer.vn,0,1708,6,3,5000,5000,5000,0,0,16717
bull117@veer.vn,0,6852,6,4,5000,5000,5000,0,0,21862
bull84@veer.vn,0,2509,6,4,5000,5000,5000,0,0,17519
bull53@veer.vn,0,2525,6,4,5000,5000,5000,0,0,17535
bull16@veer.vn,0,2597,6,4,5000,5000,5000,0,0,17607
bull86@veer.vn,0,2467,6,4,5000,5000,5000,0,0,17477
bull316@veer.vn,0,8029,6,4,5000,5000,5000,0,0,23039
bull274@veer.vn,0,2751,6,4,5000,5000,5000,0,0,17761
bull225@veer.vn,0,2758,6,4,5000,5000,5000,0,0,17768
bull391@veer.vn,0,6345,6,4,5000,5000,5000,0,0,21355
bull119@veer.vn,0,6908,6,4,5000,5000,5000,0,0,21918
bull180@veer.vn,0,7051,6,4,5000,5000,5000,0,0,22061
dawn2@nodeverse.ai,0,43730.50000000879,6,12,5000,5000,5000,0,0,58748.50000000879
bull276@veer.vn,0,2759,6,4,5000,5000,5000,0,0,17769
bull61@veer.vn,0,2566,6,4,5000,5000,5000,0,0,17576
bull195@veer.vn,0,6873,6,5,5000,5000,5000,0,0,21884
bull439@veer.vn,0,1119,6,4,0,0,0,0,0,1129
bull342@veer.vn,0,6411,6,4,0,0,0,0,0,6421
bull172@veer.vn,0,7151,6,4,5000,5000,5000,0,0,22161
bull96@veer.vn,0,1778,6,4,5000,5000,5000,0,0,16788
bull271@veer.vn,0,2658,6,4,5000,5000,5000,0,0,17668
dawn4@nodeverse.ai,0,44256,6,12,5000,5000,5000,0,0,59274
bull444@veer.vn,0,1132,6,4,0,0,0,0,0,1142
dawn67@nodeverse.ai,0,14822.833333333332,6,10,0,0,5000,0,0,19838.833333333332
bull113@veer.vn,0,7074,6,4,5000,5000,5000,0,0,22084
bull241@veer.vn,0,1893,6,3,5000,5000,5000,0,0,16902
dawn125@nodeverse.ai,0,19078,6,8,5000,5000,5000,0,0,34092
bull223@veer.vn,0,2719,6,4,5000,5000,5000,0,0,17729
bull170@veer.vn,0,6910,6,4,5000,5000,5000,0,0,21920
dawn62@nodeverse.ai,0,33636.00000000847,6,10,0,0,5000,0,0,38652.00000000847
bull281@veer.vn,0,2736,6,4,5000,5000,5000,0,0,17746
dawn135@nodeverse.ai,0,19544,6,8,5000,5000,5000,0,0,34558
bull193@veer.vn,0,7012,6,4,5000,5000,5000,0,0,22022
bull147@veer.vn,0,7036,6,4,5000,5000,5000,0,0,22046
dawn9@nodeverse.ai,0,42041.833333342285,6,11,0,0,5000,0,0,47058.833333342285
dawn58@nodeverse.ai,0,47735.333333341965,6,11,5000,5000,5000,0,0,62752.333333341965
dawn123@nodeverse.ai,0,36560,6,10,5000,5000,5000,0,0,51576
bull238@veer.vn,0,2652,6,4,5000,5000,5000,0,0,17662
bull269@veer.vn,0,2714,6,4,5000,5000,5000,0,0,17724
dawn126@nodeverse.ai,0,33521.5,6,10,5000,5000,5000,0,0,48537.5
bull44@veer.vn,0,2593,6,4,5000,5000,5000,0,0,17603
bull321@veer.vn,0,11233,6,4,5000,5000,5000,0,0,26243
bull263@veer.vn,0,1821,6,3,5000,5000,5000,0,0,16830
bull203@veer.vn,0,2849,6,4,5000,5000,5000,0,0,17859
dawn10@nodeverse.ai,0,41671.66666667561,6,12,5000,5000,5000,0,0,56689.66666667561
bull157@veer.vn,0,7098,6,4,5000,5000,5000,0,0,22108
dawn23@nodeverse.ai,0,29839.166666675235,6,10,5000,5000,5000,0,0,44855.166666675235
bull80@veer.vn,0,2464,6,4,5000,5000,5000,0,0,17474
dawn17@nodeverse.ai,0,41894.333333341914,6,11,5000,5000,5000,0,0,56911.333333341914
bull307@veer.vn,0,1799,6,4,5000,5000,5000,0,0,16809
bull11@veer.vn,0,2568,6,4,5000,5000,5000,0,0,17578
bull134@veer.vn,0,7097,6,4,5000,5000,5000,0,0,22107
bull315@veer.vn,0,8178,6,5,5000,5000,5000,0,0,23189
bull235@veer.vn,0,2779,6,4,5000,5000,5000,0,0,17789
bull272@veer.vn,0,2728,6,4,5000,5000,5000,0,0,17738
dawn75@nodeverse.ai,0,14685.5,6,9,5000,5000,5000,0,0,29700.5
bull56@veer.vn,0,2460,6,4,5000,5000,5000,0,0,17470
bull308@veer.vn,0,8219,6,5,5000,5000,5000,0,0,23230
bull22@veer.vn,0,2597,6,4,5000,5000,5000,0,0,17607
bull23@veer.vn,0,2653,6,4,5000,5000,5000,0,0,17663
dawn60@nodeverse.ai,0,33827.33333334174,6,11,5000,5000,5000,0,0,48844.33333334174
bull186@veer.vn,0,6958,6,4,5000,5000,5000,0,0,21968
bull209@veer.vn,0,1833,6,4,5000,5000,5000,0,0,16843
bull211@veer.vn,0,2721,6,5,5000,5000,5000,0,0,17732
bull368@veer.vn,0,6433,6,4,5000,5000,5000,0,0,21443
bull385@veer.vn,0,6296,6,4,5000,5000,5000,0,0,21306
bull428@veer.vn,0,3458,6,4,5000,5000,5000,0,0,18468
bull266@veer.vn,0,2679,6,4,5000,5000,5000,0,0,17689
bull37@veer.vn,0,2591,6,4,5000,5000,5000,0,0,17601
bull19@veer.vn,0,2554,6,4,5000,5000,5000,0,0,17564
bull299@veer.vn,0,2739,6,4,5000,5000,5000,0,0,17749
bull335@veer.vn,0,11453,6,4,5000,5000,5000,0,0,26463
bull338@veer.vn,0,11140,6,4,5000,5000,5000,0,0,26150
bull251@veer.vn,0,2720,6,4,5000,5000,5000,0,0,17730
bull81@veer.vn,0,2544,6,4,5000,5000,5000,0,0,17554
bull196@veer.vn,0,1776,6,3,5000,5000,5000,0,0,16785
bull436@veer.vn,0,1130,6,4,0,0,0,0,0,1140
dawn13@nodeverse.ai,0,30623.50000001098,6,11,5000,5000,5000,0,0,45640.50000001098
bull283@veer.vn,0,2762,6,4,5000,5000,5000,0,0,17772
bull85@veer.vn,0,2498,6,4,5000,5000,5000,0,0,17508
bull29@veer.vn,0,2567,6,4,5000,5000,5000,0,0,17577
bull328@veer.vn,0,11298,6,4,5000,5000,5000,0,0,26308
bull311@veer.vn,0,1871,6,4,5000,5000,5000,0,0,16881
bull405@veer.vn,0,3514,6,5,5000,5000,5000,0,0,18525
bull400@veer.vn,0,6343,6,5,5000,5000,5000,0,0,21354
bull297@veer.vn,0,2845,6,4,5000,5000,5000,0,0,17855
bull361@veer.vn,0,0,6,3,5000,5000,5000,0,0,15009
bull197@veer.vn,0,6983,6,4,5000,5000,5000,0,0,21993
bull310@veer.vn,0,8110,6,4,5000,5000,5000,0,0,23120
bull312@veer.vn,0,8186,6,4,5000,5000,5000,0,0,23196
bull182@veer.vn,0,7011,6,4,5000,5000,5000,0,0,22021
bull233@veer.vn,0,2676,6,4,5000,5000,5000,0,0,17686
bull183@veer.vn,0,7071,6,4,5000,5000,5000,0,0,22081
bull450@veer.vn,0,1112,6,4,0,0,0,0,0,1122
bull256@veer.vn,0,2662,6,4,5000,5000,5000,0,0,17672
bull293@veer.vn,0,2686,6,4,5000,5000,5000,0,0,17696
bull373@veer.vn,0,6296,6,4,5000,5000,5000,0,0,21306
bull126@veer.vn,0,6947,6,4,5000,5000,5000,0,0,21957
bull108@veer.vn,0,6968,6,4,5000,5000,5000,0,0,21978
bull218@veer.vn,0,2705,6,4,5000,5000,5000,0,0,17715
bull286@veer.vn,0,2940,6,4,5000,5000,5000,0,0,17950
dawn26@nodeverse.ai,0,41323.000000008615,6,11,5000,5000,5000,0,0,56340.000000008615
bull402@veer.vn,0,1131,6,5,0,0,0,0,0,1142
bull219@veer.vn,0,2766,6,5,5000,5000,5000,0,0,17777
dawn134@nodeverse.ai,0,33330.5,6,8,5000,5000,5000,0,0,48344.5
bull326@veer.vn,0,11112,6,4,5000,5000,5000,0,0,26122
bull365@veer.vn,0,6326,6,4,5000,5000,5000,0,0,21336
bull128@veer.vn,0,6931,6,5,5000,5000,5000,0,0,21942
dawn141@nodeverse.ai,0,19490.5,6,7,5000,0,5000,0,0,29503.5
bull38@veer.vn,0,2556,6,4,5000,5000,5000,0,0,17566
bull431@veer.vn,0,0,0,0,0,0,0,0,0,0
bull305@veer.vn,0,8061,6,5,5000,5000,5000,0,0,23072
bull217@veer.vn,0,2697,6,5,5000,5000,5000,0,0,17708
bull427@veer.vn,0,3454,6,4,5000,5000,5000,0,0,18464
bull392@veer.vn,0,6327,6,4,5000,5000,5000,0,0,21337
bull426@veer.vn,0,3416,6,4,5000,5000,5000,0,0,18426
bull32@veer.vn,0,1802,6,4,5000,5000,5000,0,0,16812
bull109@veer.vn,0,7032,6,4,5000,5000,5000,0,0,22042
bull204@veer.vn,0,2733,6,5,5000,5000,5000,0,0,17744
bull46@veer.vn,0,2588,6,4,5000,5000,5000,0,0,17598
bull249@veer.vn,0,2758,6,4,5000,5000,5000,0,0,17768
bull54@veer.vn,0,2440,6,4,5000,5000,5000,0,0,17450
dawn130@nodeverse.ai,0,20718,6,10,5000,5000,5000,0,0,35734
bull421@veer.vn,0,3483,6,4,5000,5000,5000,0,0,18493
bull418@veer.vn,0,3503,6,4,5000,5000,5000,0,0,18513
bull65@veer.vn,0,2583,6,4,5000,5000,5000,0,0,17593
bull163@veer.vn,0,6972,6,4,5000,5000,5000,0,0,21982
bull455@veer.vn,0,1078,6,4,0,0,0,0,0,1088
bull69@veer.vn,0,1862,6,4,5000,5000,5000,0,0,16872
bull319@veer.vn,0,8289,6,4,5000,5000,5000,0,0,23299
bull394@veer.vn,0,0,6,3,5000,5000,5000,0,0,15009
dawn21@nodeverse.ai,0,43887.333333341994,6,11,5000,5000,5000,0,0,58904.333333341994
bull346@veer.vn,0,6211,6,4,0,0,0,0,0,6221
bull168@veer.vn,0,7030,6,4,5000,5000,5000,0,0,22040
dawn110@nodeverse.ai,0,15129,6,9,5000,5000,5000,0,0,30144
bull198@veer.vn,0,7009,6,4,5000,5000,5000,0,0,22019
dawn38@nodeverse.ai,0,41897.166666675286,6,10,5000,5000,5000,0,0,56913.166666675286
bull102@veer.vn,0,7048,6,4,5000,5000,5000,0,0,22058
bull2@veer.vn,0,2727,6,4,5000,5000,5000,0,0,17737
bull449@veer.vn,0,1124,6,4,0,0,0,0,0,1134
dawn66@nodeverse.ai,0,43929.00000000814,6,11,5000,5000,5000,0,0,58946.00000000814
bull433@veer.vn,0,1082,6,4,0,0,0,0,0,1092
bull178@veer.vn,0,6880,6,4,5000,5000,5000,0,0,21890
bull136@veer.vn,0,6984,6,4,5000,5000,5000,0,0,21994
bull318@veer.vn,0,8119,6,4,5000,5000,5000,0,0,23129
bull425@veer.vn,0,3421,6,4,5000,5000,5000,0,0,18431
bull280@veer.vn,0,2728,6,4,5000,5000,5000,0,0,17738
bull125@veer.vn,0,6971,6,4,5000,5000,5000,0,0,21981
bull282@veer.vn,0,2757,6,4,5000,5000,5000,0,0,17767
dawn137@nodeverse.ai,0,19590,6,7,5000,0,5000,0,0,29603
bull132@veer.vn,0,6913,6,5,5000,5000,5000,0,0,21924
bull177@veer.vn,0,6888,6,5,5000,5000,5000,0,0,21899
bull409@veer.vn,0,3467,6,5,5000,5000,5000,0,0,18478
bull322@veer.vn,0,4989,6,3,5000,5000,5000,0,0,19998
bull264@veer.vn,0,2777,6,4,5000,5000,5000,0,0,17787
bull229@veer.vn,0,2699,6,4,5000,5000,5000,0,0,17709
bull237@veer.vn,0,2778,6,4,5000,5000,5000,0,0,17788
bull375@veer.vn,0,6318,6,4,5000,5000,5000,0,0,21328
bull188@veer.vn,0,7005,6,4,5000,5000,5000,0,0,22015
bull212@veer.vn,0,2673,6,5,5000,5000,5000,0,0,17684
bull115@veer.vn,0,1745,6,3,5000,5000,5000,0,0,16754
bull285@veer.vn,0,2671,6,4,5000,5000,5000,0,0,17681
bull240@veer.vn,0,2713,6,4,5000,5000,5000,0,0,17723
bull227@veer.vn,0,2787,6,4,5000,5000,5000,0,0,17797
dawn7@nodeverse.ai,0,43457.833333342205,6,11,5000,5000,5000,0,0,58474.833333342205
bull244@veer.vn,0,2722,6,4,5000,5000,5000,0,0,17732
bull351@veer.vn,0,6218,6,4,0,0,0,0,0,6228
dawn12@nodeverse.ai,0,42114.333333342336,6,11,5000,5000,5000,0,0,57131.333333342336
bull317@veer.vn,0,8103,6,4,5000,5000,5000,0,0,23113
bull437@veer.vn,0,3442,6,5,0,0,0,0,0,3453
dawn34@nodeverse.ai,0,56017.000000008906,6,13,5000,5000,5000,0,0,71036.0000000089
dawn20@nodeverse.ai,0,42058.33333334193,6,11,5000,5000,5000,0,0,57075.33333334193
bull74@veer.vn,0,2529,6,4,5000,5000,5000,0,0,17539
bull429@veer.vn,0,3504,6,4,5000,5000,5000,0,0,18514
bull87@veer.vn,0,2593,6,4,5000,5000,5000,0,0,17603
bull314@veer.vn,0,8278,6,4,5000,5000,5000,0,0,23288
bull150@veer.vn,0,6998,6,4,5000,5000,5000,0,0,22008
bull220@veer.vn,0,2684,6,4,5000,5000,5000,0,0,17694
bull208@veer.vn,0,2727,6,5,5000,5000,5000,0,0,17738
bull454@veer.vn,0,1129,6,4,0,0,0,0,0,1139
bull26@veer.vn,0,2643,6,4,5000,5000,5000,0,0,17653
bull4@veer.vn,0,2568,6,4,5000,5000,5000,0,0,17578
bull407@veer.vn,0,3480,6,5,5000,5000,5000,0,0,18491
bull77@veer.vn,0,2564,6,4,5000,5000,5000,0,0,17574
bull275@veer.vn,0,2685,6,4,5000,5000,5000,0,0,17695
bull154@veer.vn,0,7150,6,4,5000,5000,5000,0,0,22160
dawn37@nodeverse.ai,0,48230.500000008666,6,10,5000,5000,5000,0,0,63246.500000008666
bull279@veer.vn,0,2755,6,4,5000,5000,5000,0,0,17765
bull99@veer.vn,0,2573,6,4,5000,5000,5000,0,0,17583
bull298@veer.vn,0,2688,6,4,5000,5000,5000,0,0,17698
bull122@veer.vn,0,6852,6,4,5000,5000,5000,0,0,21862
bull273@veer.vn,0,2694,6,4,5000,5000,5000,0,0,17704
bull200@veer.vn,0,7055,6,4,5000,5000,5000,0,0,22065
bull302@veer.vn,0,1858,6,5,0,0,0,0,0,1869
bull68@veer.vn,0,2543,6,4,5000,5000,5000,0,0,17553
bull435@veer.vn,0,3317,6,5,0,0,0,0,0,3328
bull371@veer.vn,0,6200,6,4,5000,5000,5000,0,0,21210
bull161@veer.vn,0,7079,6,4,5000,5000,5000,0,0,22089
bull417@veer.vn,0,3463,6,4,5000,5000,5000,0,0,18473
bull221@veer.vn,0,2679,6,4,5000,5000,5000,0,0,17689
bull313@veer.vn,0,8223,6,5,5000,5000,5000,0,0,23234
dawn22@nodeverse.ai,0,56945.6666666753,6,12,5000,5000,5000,0,0,71963.6666666753
bull140@veer.vn,0,6992,6,4,5000,5000,5000,0,0,22002
dawn49@nodeverse.ai,0,30746.66666666665,6,12,5000,5000,5000,0,0,45764.66666666665
bull114@veer.vn,0,7124,6,4,5000,5000,5000,0,0,22134
bull8@veer.vn,0,2626,6,4,5000,5000,5000,0,0,17636
bull420@veer.vn,0,3573,6,4,5000,5000,5000,0,0,18583
dawn152@nodeverse.ai,0,18298.5,6,7,5000,5000,5000,0,0,33311.5
bull259@veer.vn,0,2772,6,4,5000,5000,5000,0,0,17782
bull403@veer.vn,0,1158,6,5,0,0,0,0,0,1169
bull344@veer.vn,0,6338,6,4,0,0,0,0,0,6348
bull288@veer.vn,0,2742,6,4,5000,5000,5000,0,0,17752
bull292@veer.vn,0,2717,6,4,5000,5000,5000,0,0,17727
bull406@veer.vn,0,3538,6,5,5000,5000,5000,0,0,18549
bull364@veer.vn,0,6300,6,4,5000,5000,5000,0,0,21310
bull354@veer.vn,0,5,6,3,0,0,0,0,0,14
dawn1@nodeverse.ai,0,56897.00000000879,6,12,5000,5000,5000,0,0,71915.00000000879
bull410@veer.vn,0,3537,6,5,5000,5000,5000,0,0,18548
bull192@veer.vn,0,1675,6,3,5000,5000,5000,0,0,16684
bull438@veer.vn,0,1123,6,4,0,0,0,0,0,1133
bull246@veer.vn,0,2748,6,4,5000,5000,5000,0,0,17758
bull234@veer.vn,0,2728,6,4,5000,5000,5000,0,0,17738
bull206@veer.vn,0,2684,6,5,5000,5000,5000,0,0,17695
bull149@veer.vn,0,6912,6,4,5000,5000,5000,0,0,21922
bull34@veer.vn,0,2592,6,4,5000,5000,5000,0,0,17602
bull419@veer.vn,0,3476,6,4,5000,5000,5000,0,0,18486
bull359@veer.vn,0,6289,6,5,0,0,0,0,0,6300
bull90@veer.vn,0,2532,6,4,5000,5000,5000,0,0,17542
bull336@veer.vn,0,11258,6,4,5000,5000,5000,0,0,26268
bull166@veer.vn,0,7035,6,4,5000,5000,5000,0,0,22045
bull341@veer.vn,0,6195,6,4,0,0,0,0,0,6205
bull189@veer.vn,0,6931,6,4,5000,5000,5000,0,0,21941
bull43@veer.vn,0,2557,6,4,5000,5000,5000,0,0,17567
bull456@veer.vn,0,1143,6,4,0,0,0,0,0,1153
bull430@veer.vn,0,3551,6,4,5000,5000,5000,0,0,18561
bull355@veer.vn,0,0,6,3,0,0,0,0,0,9
bull424@veer.vn,0,3496,6,4,5000,5000,5000,0,0,18506
bull91@veer.vn,0,2439,6,4,5000,5000,5000,0,0,17449
bull452@veer.vn,0,1133,6,4,0,0,0,0,0,1143
bull412@veer.vn,0,3528,6,5,5000,5000,5000,0,0,18539
dawn154@nodeverse.ai,0,19026.5,6,7,5000,5000,5000,0,0,34039.5
bull104@veer.vn,0,6912,6,4,5000,5000,5000,0,0,21922
bull387@veer.vn,0,6320,6,4,5000,5000,5000,0,0,21330
bull243@veer.vn,0,2674,6,4,5000,5000,5000,0,0,17684
bull79@veer.vn,0,2533,6,4,5000,5000,5000,0,0,17543
dawn40@nodeverse.ai,0,49604.00000000848,6,11,5000,5000,5000,0,0,64621.00000000848
bull349@veer.vn,0,2864,6,4,0,0,0,0,0,2874
bull67@veer.vn,0,2500,6,4,5000,5000,5000,0,0,17510
bull345@veer.vn,0,6194,6,3,0,0,0,0,0,6203
bull25@veer.vn,0,2512,6,4,5000,5000,5000,0,0,17522
bull10@veer.vn,0,2557,6,4,5000,5000,5000,0,0,17567
bull5@veer.vn,0,2544,6,4,5000,5000,5000,0,0,17554
bull343@veer.vn,0,6266,6,4,0,0,0,0,0,6276
bull14@veer.vn,0,2491,6,4,5000,5000,5000,0,0,17501
bull367@veer.vn,0,6283,6,4,5000,5000,5000,0,0,21293
bull82@veer.vn,0,2509,6,4,5000,5000,5000,0,0,17519
bull231@veer.vn,0,1767,6,3,5000,5000,5000,0,0,16776
bull262@veer.vn,0,2804,6,4,5000,5000,5000,0,0,17814
bull124@veer.vn,0,7045,6,4,5000,5000,5000,0,0,22055
dawn27@nodeverse.ai,0,56026.83333334196,6,12,5000,5000,5000,0,0,71044.83333334196
bull254@veer.vn,0,2719,6,4,5000,5000,5000,0,0,17729
bull3@veer.vn,0,2526,6,4,5000,5000,5000,0,0,17536
bull7@veer.vn,0,2599,6,4,5000,5000,5000,0,0,17609
dawn57@nodeverse.ai,0,63622.33333333177,6,13,5000,5000,5000,0,0,78641.33333333177
dawn146@nodeverse.ai,0,41040.5,6,9,5000,5000,5000,0,0,56055.5
bull105@veer.vn,0,7146,6,4,5000,5000,5000,0,0,22156
dawn118@nodeverse.ai,0,19475.5,6,7,5000,5000,5000,0,0,34488.5
bull151@veer.vn,0,7036,6,4,5000,5000,5000,0,0,22046
bull324@veer.vn,0,11344,6,4,5000,5000,5000,0,0,26354
dawn139@nodeverse.ai,0,20971.5,6,7,5000,0,5000,0,0,30984.5
bull173@veer.vn,0,1775,6,3,5000,5000,5000,0,0,16784
bull215@veer.vn,0,1866,6,4,5000,5000,5000,0,0,16876
bull377@veer.vn,0,0,6,3,5000,5000,5000,0,0,15009
dawn51@nodeverse.ai,0,46633.833333342074,6,12,0,0,5000,0,0,51651.833333342074
bull376@veer.vn,0,0,6,3,5000,5000,5000,0,0,15009
bull112@veer.vn,0,7025,6,4,5000,5000,5000,0,0,22035
bull160@veer.vn,0,6795,6,5,5000,5000,5000,0,0,21806
bull139@veer.vn,0,7039,6,4,5000,5000,5000,0,0,22049
dawn3@nodeverse.ai,0,43550.66666667552,6,12,5000,5000,5000,0,0,58568.66666667552
bull434@veer.vn,0,1133,6,4,0,0,0,0,0,1143
bull70@veer.vn,0,1908,6,4,5000,5000,5000,0,0,16918
bull129@veer.vn,0,6880,6,4,5000,5000,5000,0,0,21890
bull221@veer.vn,0,2679,6,4,5000,5000,5000,0,0,17689
bull224@veer.vn,0,2724,6,4,5000,5000,5000,0,0,17734
bull382@veer.vn,0,0,6,3,5000,5000,5000,0,0,15009
bull261@veer.vn,0,2678,6,4,5000,5000,5000,0,0,17688
